workerid,stim_id,degree,superordinate_pl,NP_sg,NP_pl,np_expectations,adj_polarity,val,subFreq,superFreq
worker_390,66,speed_f,aircrafts,helicopter,helicopters,medium,negative,1,2682275,237522
worker_390,35,loudness,people,adult,adults,low,negative,0,32847475,480323270
worker_390,18,height,flowers,sunflower,sunflowers,high,negative,0,653916,58380229
worker_390,3,darkness,cakes,fruit cake,fruit cakes,medium,negative,1,17124,5565768
worker_390,29,loudness,concerts,rock concert,rock concerts,high,negative,0,67033,8711738
worker_390,76,temperature_h,places,shopping mall,shopping malls,medium,negative,0,634311,51698261
worker_390,85,weight,fruit,orange,oranges,medium,negative,1,1523633,22768964
worker_390,60,speed,animals,sloth,sloths,low,negative,1,57052,58179731
worker_390,10,hardness,candies,piece of chocolate,chocolates,medium,negative,1,3141854,1298890
worker_390,82,weight,objects,stick,sticks,medium,negative,1,6395033,33848628
worker_390,38,loudness,birds,mockingbird,mockingbirds,high,negative,1,39837,19695831
worker_390,27,length,races,relay race,relay races,medium,negative,1,15545,9715279
worker_390,5,darkness,writing tools,pencil,pencils,low,negative,0,2459655,141108
worker_390,41,price,statues,plastic,plastic statues,low,negative,1,707,2837498
worker_390,2,darkness,paint,black paint,black paints,low,negative,1,820,21928120
worker_390,78,weight,animals,monkey,monkeys,medium,negative,1,4144229,58179731
worker_390,45,price,bracelets,plastic,plastic bracelets,low,negative,1,3294,6784458
worker_390,55,size,fish,shark,sharks,high,negative,0,3302971,52768568
worker_390,43,price,shoes,sandals,sandals,low,negative,1,5022171,80761516
worker_390,84,weight,vehicles,motorcycle,motorcycles,medium,negative,1,5752821,37254742
worker_390,50,price,restaurants,Japanese restaurant,japanese restaurants,high,negative,0,183928,58580418
worker_390,8,darkness,animals,jaguar,jaguars,high,negative,0,1285032,58179731
worker_390,47,price,berries,boysenberries,boysenberries,high,negative,0,12484,1879643
worker_390,34,loudness_n,instruments,harp,harps,low,negative,1,302445,48493077
worker_390,6,darkness,flowers,rose,roses,medium,negative,1,13588663,58380229
worker_390,44,price,spices,garlic,garlic,medium,negative,1,5884664,2836609
worker_390,80,weight,electronic devices,printer,printers,high,negative,1,26823567,631257
worker_390,57,size,appliances,toaster,toasters,low,negative,1,882911,23847029
worker_390,11,hardness,floors,wood,wood floors,medium,negative,0,352083,7863848
worker_390,16,height,buildings,strip mall,strip malls,low,negative,1,60063,27623285
worker_390,42,price,rentals,villa,villas,high,negative,0,9561875,61539717
worker_390,54,size,fruit,peach,peaches,medium,negative,0,1484097,22768964
worker_390,49,price,alcoholic drinks,six-pack of beer,beers,low,negative,1,2634057,377118
worker_390,39,loudness_n,boats,powerboat,powerboats,high,negative,0,196244,15603129
worker_390,40,loudness,guitars,bass guitar,bass guitars,high,negative,0,445282,7278585
worker_390,72,temperature,food,salad,salads,medium,negative,1,2387032,180152837
worker_390,32,loudness_n,venues,library,libraries,low,negative,1,28105939,9389442
worker_390,13,hardness,materials,cotton,cottons,low,negative,1,214521,83903351
worker_390,63,speed_f,boats,speedboat,speedboats,high,negative,0,40032,15603129
worker_390,46,price,clothes,suit,suits,high,negative,0,7986526,27039649
worker_390,65,speed,people,adult,adults,high,negative,1,32847475,480323270
worker_390,62,speed_f,vehicles,motorcycle,motorcycles,high,negative,1,5752821,37254742
worker_390,83,weight,materials,silk,silks,low,negative,1,418180,83903351
worker_390,4,darkness,times of day,night,nights,low,negative,1,21265731,99907
worker_390,23,length,readings,story,stories,medium,negative,1,115510308,8678675
worker_390,61,speed,cookware,crockpot,crockpots,low,negative,1,11879,3617598
worker_390,7,darkness,dogs,spaniel,spaniels,medium,negative,0,195570,28409576
worker_390,79,weight,people,adult,adults,high,negative,0,32847475,480323270
worker_094,53,size,insects,spider,spiders,high,negative,0,2385796,5119814
worker_094,31,loudness_n,pets,parrot,parrots,high,negative,0,1049654,26155002
worker_094,42,price,rentals,apartment,apartments,low,negative,1,38568857,61539717
worker_094,52,size,animals,elephant,elephants,high,negative,0,2082778,58179731
worker_094,79,weight,people,baby,babies,low,negative,1,13073168,480323270
worker_094,14,hardness,furniture,pillow,pillows,low,negative,1,3970202,67400151
worker_094,84,weight,vehicles,motorcycle,motorcycles,medium,negative,1,5752821,37254742
worker_094,51,size,plants,flower,flowers,low,negative,1,58380229,35939932
worker_094,73,temperature_h,drinks,juice,juices,medium,negative,0,1709952,11137329
worker_094,50,price,restaurants,Korean restaurant,korean restaurants,medium,negative,0,37242,58580418
worker_094,62,speed_f,vehicles,car,cars,medium,negative,0,109722086,37254742
worker_094,23,length,readings,poem,poems,low,negative,1,12665322,8678675
worker_094,4,darkness,times of day,night,nights,low,negative,1,21265731,99907
worker_094,32,loudness_n,venues,concert,concerts,high,negative,0,8711738,9389442
worker_094,24,length,vehicles,limousine,limousines,high,negative,0,15896227,37254742
worker_094,16,height,buildings,skyscraper,skyscrapers,high,negative,0,550406,27623285
worker_094,63,speed_f,boats,sailboat,sailboats,medium,negative,0,498658,15603129
worker_094,60,speed,animals,elephant,elephants,medium,negative,1,2082778,58179731
worker_094,41,price,statues,plastic,plastic statues,low,negative,1,707,2837498
worker_094,30,loudness_n,venues,church,churches,low,negative,1,13467005,9389442
worker_094,56,size,vehicles,truck,trucks,high,negative,0,13809070,37254742
worker_094,77,temperature_h,food,smoothie,smoothies,low,negative,1,457222,180152837
worker_094,47,price,berries,strawberries,strawberries,low,negative,0,1437661,1879643
worker_094,80,weight,electronic devices,cell phone,cell phones,low,negative,1,24281813,631257
worker_094,26,length,roads,street,streets,medium,negative,0,15936688,15093824
worker_094,82,weight,objects,rock,rocks,high,negative,0,12440121,33848628
worker_094,27,length,races,triathlon race,triathlon races,high,negative,0,1415,9715279
worker_094,44,price,spices,saffron,saffron,high,negative,0,939951,2836609
worker_094,25,length,entertainment,sitcom,sitcoms,low,negative,1,479686,111395809
worker_094,6,darkness,flowers,rose,roses,medium,negative,1,13588663,58380229
worker_094,19,height,people,basketball player,basketball players,high,negative,0,174833,480323270
worker_094,57,size,appliances,oven,ovens,medium,negative,0,3443150,23847029
worker_094,7,darkness,dogs,pitbull,pitbulls,low,negative,0,100803,28409576
worker_094,55,size,fish,tuna,tuna,medium,negative,0,2844261,52768568
worker_094,2,darkness,paint,blue paint,blue paints,medium,negative,0,543,21928120
worker_094,49,price,alcoholic drinks,bottle of top-shelf liquor,liquors,high,negative,0,518686,377118
worker_094,78,weight,animals,fish,fish,low,negative,1,52768568,58179731
worker_094,12,hardness,fruit,mango,mangos,medium,negative,1,100913,22768964
worker_094,3,darkness,cakes,fruit cake,fruit cakes,medium,negative,1,17124,5565768
worker_094,83,weight,materials,silk,silks,low,negative,1,418180,83903351
worker_094,29,loudness,concerts,rock concert,rock concerts,high,negative,0,67033,8711738
worker_094,76,temperature_h,places,sauna,saunas,high,negative,0,934002,51698261
worker_094,65,speed,people,child,children,medium,negative,1,206543771,480323270
worker_094,54,size,fruit,watermelon,watermelons,high,negative,0,190836,22768964
worker_094,33,loudness_n,birds,finch,finches,low,negative,0,280095,19695831
worker_094,17,height,people,adult,adults,high,negative,0,32847475,480323270
worker_094,66,speed_f,aircrafts,helicopter,helicopters,medium,negative,1,2682275,237522
worker_094,61,speed,cookware,frying pan,frying pans,medium,negative,0,71800,3617598
worker_024,62,speed_f,vehicles,motorcycle,motorcycles,high,negative,0,5752821,37254742
worker_024,82,weight,objects,rock,rocks,high,negative,1,12440121,33848628
worker_024,11,hardness,floors,carpet,carpet floors,low,negative,1,38431,7863848
worker_024,4,darkness,times of day,night,nights,low,negative,1,21265731,99907
worker_024,42,price,rentals,house,houses,medium,negative,1,29896478,61539717
worker_024,58,size,dogs,chihuahua,chihuahuas,low,negative,1,164502,28409576
worker_024,77,temperature_h,food,chocolate fondue,chocolate fondues,high,negative,0,1783,180152837
worker_024,38,loudness,birds,owl,owls,low,negative,1,2208765,19695831
worker_024,24,length,vehicles,smartcar,smartcars,low,negative,1,1843,37254742
worker_024,52,size,animals,elephant,elephants,high,negative,0,2082778,58179731
worker_024,5,darkness,writing tools,pen,pens,medium,negative,1,5794539,141108
worker_024,88,width,waterways,creek,creeks,low,negative,1,862386,1843915
worker_024,28,length,audios,opera,operas,high,negative,0,812910,313133
worker_024,48,price,meat,pork,pork,low,negative,1,5973716,17654214
worker_024,23,length,readings,story,stories,medium,negative,0,115510308,8678675
worker_024,85,weight,fruit,watermelon,watermelons,high,negative,0,190836,22768964
worker_024,53,size,insects,ant,ants,low,negative,1,2101115,5119814
worker_024,21,length,dogs,bassett hound,bassett hounds,medium,negative,0,4658,28409576
worker_024,12,hardness,fruit,mango,mangos,medium,negative,1,100913,22768964
worker_024,46,price,clothes,suit,suits,high,negative,0,7986526,27039649
worker_024,80,weight,electronic devices,laptop,laptops,medium,negative,1,22190037,631257
worker_024,61,speed,cookware,frying pan,frying pans,medium,negative,1,71800,3617598
worker_024,29,loudness,concerts,rock concert,rock concerts,high,negative,0,67033,8711738
worker_024,78,weight,animals,fish,fish,low,negative,1,52768568,58179731
worker_024,60,speed,animals,cheetah,cheetahs,high,negative,0,217628,58179731
worker_024,14,hardness,furniture,blanket,blankets,medium,negative,1,4386506,67400151
worker_024,50,price,restaurants,Chinese restaurant,chinese restaurants,low,negative,1,373328,58580418
worker_024,73,temperature_h,drinks,milkshake,milkshakes,low,negative,1,99722,11137329
worker_024,63,speed_f,boats,sailboat,sailboats,medium,negative,1,498658,15603129
worker_024,7,darkness,dogs,spaniel,spaniels,medium,negative,0,195570,28409576
worker_024,18,height,flowers,sunflower,sunflowers,high,negative,0,653916,58380229
worker_024,59,speed,people,jogger,joggers,medium,negative,1,260504,480323270
worker_024,45,price,bracelets,gold,gold bracelets,high,negative,0,166222,6784458
worker_024,26,length,roads,highway,highways,high,negative,0,5745573,15093824
worker_024,3,darkness,cakes,fruit cake,fruit cakes,medium,negative,1,17124,5565768
worker_024,84,weight,vehicles,motorcycle,motorcycles,medium,negative,1,5752821,37254742
worker_024,32,loudness_n,venues,library,libraries,low,negative,1,28105939,9389442
worker_024,22,length,pets,snake,snakes,high,negative,0,2521893,26155002
worker_024,39,loudness_n,boats,powerboat,powerboats,high,negative,0,196244,15603129
worker_024,55,size,fish,herring,herrings,low,negative,1,137142,52768568
worker_024,49,price,alcoholic drinks,bottle of top-shelf liquor,liquors,high,negative,0,518686,377118
worker_024,33,loudness_n,birds,crow,crows,medium,negative,0,1295877,19695831
worker_024,65,speed,people,elderly person,elderly people,low,negative,1,534085,480323270
worker_024,2,darkness,paint,blue paint,blue paints,medium,negative,1,543,21928120
worker_024,9,hardness,vegetables,mushroom,mushrooms,low,negative,1,3134851,9067552
worker_024,64,speed,pets,cat,cats,medium,negative,1,15738388,26155002
worker_024,41,price,statues,platinum,platinum statue,high,negative,0,503,2837498
worker_024,51,size,plants,flower,flowers,low,negative,1,58380229,35939932
worker_062,3,darkness,cakes,fruit cake,fruit cakes,medium,negative,1,17124,5565768
worker_062,83,weight,materials,silk,silks,low,negative,1,418180,83903351
worker_062,53,size,insects,spider,spiders,high,negative,0,2385796,5119814
worker_062,27,length,races,sprinting race,sprints,low,negative,1,444674,9715279
worker_062,38,loudness,birds,owl,owls,low,negative,0,2208765,19695831
worker_062,49,price,alcoholic drinks,bottle of top-shelf liquor,liquors,high,negative,0,518686,377118
worker_062,81,weight,furniture,couch,couches,high,negative,0,478444,67400151
worker_062,40,loudness,guitars,acoustic guitar,acoustic guitars,medium,negative,1,549025,7278585
worker_062,50,price,restaurants,Japanese restaurant,japanese restaurants,high,negative,0,183928,58580418
worker_062,52,size,animals,mouse,mice,low,negative,1,11969407,58179731
worker_062,21,length,dogs,bassett hound,bassett hounds,medium,negative,0,4658,28409576
worker_062,45,price,bracelets,gold,gold bracelets,high,negative,0,166222,6784458
worker_062,64,speed,pets,rabbit,rabbits,high,negative,0,2987957,26155002
worker_062,8,darkness,animals,jaguar,jaguars,high,negative,0,1285032,58179731
worker_062,79,weight,people,adult,adults,high,negative,0,32847475,480323270
worker_062,46,price,clothes,coat,coats,medium,negative,0,4107452,27039649
worker_062,33,loudness_n,birds,crow,crows,medium,negative,0,1295877,19695831
worker_062,63,speed_f,boats,rowboat,rowboats,low,negative,1,42015,15603129
worker_062,47,price,berries,strawberries,strawberries,low,negative,1,1437661,1879643
worker_062,77,temperature_h,food,chocolate fondue,chocolate fondues,high,negative,0,1783,180152837
worker_062,82,weight,objects,rock,rocks,high,negative,0,12440121,33848628
worker_062,29,loudness,concerts,rap concert,rap concerts,medium,negative,0,1191,8711738
worker_062,19,height,people,basketball player,basketball players,high,negative,0,174833,480323270
worker_062,76,temperature_h,places,shopping mall,shopping malls,medium,negative,1,634311,51698261
worker_062,34,loudness_n,instruments,guitar,guitars,medium,negative,0,7278585,48493077
worker_062,85,weight,fruit,plum,plums,low,negative,1,496751,22768964
worker_062,42,price,rentals,apartment,apartments,low,negative,0,38568857,61539717
worker_062,57,size,appliances,oven,ovens,medium,negative,0,3443150,23847029
worker_062,2,darkness,paint,black paint,black paints,low,negative,1,820,21928120
worker_062,13,hardness,materials,cotton,cottons,low,negative,1,214521,83903351
worker_062,22,length,pets,snake,snakes,high,negative,0,2521893,26155002
worker_062,41,price,statues,bronze,bronze statues,medium,negative,0,53960,2837498
worker_062,55,size,fish,herring,herrings,low,negative,1,137142,52768568
worker_062,12,hardness,fruit,mango,mangos,medium,negative,1,100913,22768964
worker_062,23,length,readings,story,stories,medium,negative,0,115510308,8678675
worker_062,56,size,vehicles,smartcar,smartcars,low,negative,1,1843,37254742
worker_062,48,price,meat,pork,pork,low,negative,1,5973716,17654214
worker_062,11,hardness,floors,carpet,carpet floors,low,negative,1,38431,7863848
worker_062,51,size,plants,flower,flowers,low,negative,1,58380229,35939932
worker_062,30,loudness_n,venues,party,parties,high,negative,0,52799939,9389442
worker_062,9,hardness,vegetables,mushroom,mushrooms,low,negative,1,3134851,9067552
worker_062,37,loudness_n,vehicles,tractor,tractors,high,negative,0,2141187,37254742
